date,t,lights,T2,Windspeed,RH1,T3,RH6,RH8,RHO,t-1,t-2,t-3
2016/4/13 7:20,50,10,19.1,1.666666667,41.12666667,23.7,53.73,42.23375,94,60,200,370
2016/4/13 7:30,50,0,19.2,2,41.09,23.7,53.43,41.96,94.5,50,60,200
2016/4/13 7:40,60,0,19.2,2.333333333,41.03,23.6,52.95666667,41.65285714,95,50,50,60
2016/4/13 7:50,60,10,19.29,2.666666667,40.96666667,23.6,52.6,41.44,95.5,60,50,50
2016/4/13 8:00,60,0,19.29,3,40.82666667,23.5,52.13333333,41.2,96,60,60,50
2016/4/13 8:10,30,0,19.29,2.666666667,40.66333333,23.42666667,51.42333333,41,95.5,60,60,60
2016/4/13 8:20,50,10,19.29,2.333333333,40.53,23.39,50.75666667,40.92714286,95,30,60,60
2016/4/13 8:30,70,20,19.32333333,2,40.4,23.32333333,49.73333333,40.636,94.5,50,30,60
2016/4/13 8:40,90,20,19.39,1.666666667,40.32666667,23.29,48.53333333,40.45285714,94,70,50,30
2016/4/13 8:50,90,20,19.39,1.333333333,39.86333333,23.29,46.29857143,40.32,93.5,90,70,50
2016/4/13 9:00,50,20,19.39,1,39.86333333,23.29,43.974,39.99714286,93,90,90,70
2016/4/13 9:10,60,30,19.42666667,1,40.12666667,23.29,41.99714286,39.794,91.83333333,50,90,90
2016/4/13 9:20,50,0,19.5,1,40.26,23.32333333,41.134,39.59,90.66666667,60,50,90
2016/4/13 9:30,80,0,19.63333333,1,40.53,23.315,39.49625,39.46,89.5,50,60,50
2016/4/13 9:40,70,10,19.76,1,40.93,23.29,33.93857143,39.4,88.33333333,80,50,60
2016/4/13 9:50,60,0,19.82333333,1,41.22666667,23.29,32.138,39.356,87.16666667,70,80,50
2016/4/13 10:00,60,0,19.89,1,42.02666667,23.29,33.64714286,39.4,86,60,70,80
2016/4/13 10:10,110,0,19.945,1,43.29,23.29,33.014,39.4,84.33333333,60,60,70
2016/4/13 10:20,70,0,20.1,1,43.15666667,23.29,32.10857143,39.4,82.66666667,110,60,60
2016/4/13 10:30,60,0,20.1,1,42.44,23.29,31.476,39.44,81,70,110,60
2016/4/13 10:40,60,0,20.23,1,42.36666667,23.23,30.58285714,39.4,79.33333333,60,70,110
2016/4/13 10:50,50,10,20.29,1,42.62666667,23.23,28.036,39.44,77.66666667,60,60,70
2016/4/13 11:00,60,0,20.29,1,42.43,23.29,27.63714286,39.48571429,76,50,60,60
2016/4/13 11:10,50,0,20.35666667,1,42.15666667,23.32333333,27.014,39.42,76,60,50,60
2016/4/13 11:20,60,0,20.39,1,41.86333333,23.39,26.79,39.5,76,50,60,50
2016/4/13 11:30,60,0,20.39,1,41.73,23.5,28.174,39.634,76,60,50,60
2016/4/13 11:40,50,0,20.32333333,1,41.56,23.5,30.98,39.75142857,76,60,60,50
2016/4/13 11:50,60,0,20.32333333,1,41.5,23.5,32.69,39.9675,76,50,60,60
2016/4/13 12:00,50,0,20.29,1,41.4,23.5,33.36571429,40.174,76,60,50,60
2016/4/13 12:10,50,0,20.29,1.333333333,41.4,23.5,35.074,40.32142857,77.5,50,60,50
2016/4/13 12:20,50,0,20.29,1.666666667,41.29,23.5,36.52714286,40.536,79,50,50,60
2016/4/13 12:30,50,0,20.35666667,2,41.36333333,23.5,37.054,40.63714286,80.5,50,50,50
2016/4/13 12:40,50,0,20.35666667,2.333333333,41.62666667,23.4175,37.63714286,40.776,82,50,50,50
2016/4/13 12:50,90,10,20.35666667,2.666666667,41.7,23.32333333,38.874,40.95428571,83.5,50,50,50
2016/4/13 13:00,80,0,20.39,3,41.86,23.29,39.62142857,41.476,85,90,50,50
2016/4/13 13:10,90,10,20.39,3,42,23.29,39.9,42.04,85.83333333,80,90,50
2016/4/13 13:20,100,0,20.5,3,42.23,23.29,39.7,42.394,86.66666667,90,80,90
2016/4/13 13:30,90,0,20.5,3,42.36333333,23.29,39.92714286,42.69428571,87.5,100,90,80
2016/4/13 13:40,100,0,20.5,3,42.43333333,23.29,40.36166667,42.9,88.33333333,90,100,90
2016/4/13 13:50,90,0,20.5,3,42.425,23.29,40.43571429,42.99857143,89.16666667,100,90,100
2016/4/13 14:00,90,0,20.5,3,42.4,23.29,40.476,43.09,90,90,100,90
2016/4/13 14:10,70,0,20.53333333,2.833333333,42.36333333,23.29,40.51,43.16857143,90.16666667,90,90,100
2016/4/13 14:20,70,0,20.53333333,2.666666667,42.23,23.29,39.556,43.236,90.33333333,70,90,90
2016/4/13 14:30,70,0,20.5,2.5,42.2,23.29,40.05428571,43.29,90.5,70,70,90
2016/4/13 14:40,60,0,20.5,2.333333333,42.2,23.2,40.254,43.312,90.66666667,70,70,70
2016/4/13 14:50,90,0,20.5,2.166666667,42.23,23.2,39.42285714,43.4,90.83333333,60,70,70
2016/4/13 15:00,80,0,20.5,2,42.23,23.2,39.16,43.44,91,90,60,70
2016/4/13 15:10,70,0,20.53333333,2,42.2,23.2,39.45428571,43.56714286,91,80,90,60
2016/4/13 15:20,80,0,20.6,2,42.26,23.2,39.12,43.656,91,70,80,90
2016/4/13 15:30,90,20,20.6,2,42.32666667,23.2,38.28571429,43.65285714,91,80,70,80
2016/4/13 15:40,90,10,20.6,2,42.52666667,23.2,36.656,43.7,91,90,80,70
2016/4/13 15:50,80,20,20.7,2,42.56,23.2,33.83714286,43.68428571,91,90,90,80
2016/4/13 16:00,90,20,20.63333333,2,42.5,23.2,33.2,43.656,91,80,90,90
2016/4/13 16:10,90,20,20.7,1.833333333,42.5,23.2,32.974,43.7,91.16666667,90,80,90
2016/4/13 16:20,100,20,20.63333333,1.666666667,43.02666667,23.2,32.938,43.645,91.33333333,90,90,80
2016/4/13 16:30,90,20,20.6,1.5,43.06,23.2,34.12142857,43.7,91.5,100,90,90
2016/4/13 16:40,90,10,20.6,1.333333333,42.93333333,23.2,35.054,43.73,91.66666667,90,100,90
2016/4/13 16:50,250,20,20.6,1.166666667,42.9,23.2,35.79285714,43.79,91.83333333,90,90,100
2016/4/13 17:00,370,20,20.56666667,1,42.9,23.2,36.62,43.82666667,92,250,90,90
2016/4/13 17:10,160,20,20.56666667,1,42.9,23.1,36.89714286,43.9,92,370,250,90
2016/4/13 17:20,120,10,20.56666667,1,42.93333333,23.1,36.82,44.12666667,92,160,370,250
2016/4/13 17:30,140,20,20.5,1,42.93333333,23.1,37.2225,44.26,92,120,160,370
2016/4/13 17:40,140,20,20.5,1,43,23.03333333,36.62714286,44.36333333,92,140,120,160
2016/4/13 17:50,300,0,20.56666667,1,43,23.06666667,36.416,44.29,92,140,140,120
2016/4/13 18:00,250,0,20.6,1,43.25666667,23.06666667,36.21166667,44.4,92,300,140,140
2016/4/13 18:10,120,0,20.6,1.333333333,43.79666667,23.1,34.87571429,44.4,87.33333333,250,300,140
2016/4/13 18:20,110,0,20.6,1.666666667,43.7,23.1,33.27,44.5,82.66666667,120,250,300
2016/4/13 18:30,210,10,20.6,2,43.83333333,23.2,33.03166667,44.45,78,110,120,250
2016/4/13 18:40,490,20,20.5,2.333333333,43.9,23.13333333,33.654,44.295,73.33333333,210,110,120
2016/4/13 18:50,320,20,20.5,2.666666667,43.96666667,23.23,33.92571429,43.92666667,68.66666667,490,210,110
2016/4/13 19:00,300,0,20.5,3,43.9,23.35666667,33.674,43.79,64,320,490,210
2016/4/13 19:10,340,10,20.42666667,2.833333333,43.76666667,23.66333333,32.90857143,43.73,67.16666667,300,320,490
2016/4/13 19:20,270,0,20.39,2.666666667,43.59,23.9975,33.99625,43.59,70.33333333,340,300,320
2016/4/13 19:30,240,0,20.39,2.5,43.86333333,24.26,35.24,43.745,73.5,270,340,300
2016/4/13 19:40,210,0,20.29,2.333333333,44.06,24.32333333,36.415,43.834,76.66666667,240,270,340
2016/4/13 19:50,110,0,20.29,2.166666667,44.06,24.46333333,37.772,43.745,79.83333333,210,240,270
2016/4/13 20:00,90,0,20.23,2,44.06,24.56666667,39.11428571,43.7,83,110,210,240
2016/4/13 20:10,90,0,20.2,1.833333333,43.93333333,24.42666667,40.29,43.56,84.5,90,110,210
2016/4/13 20:20,100,0,20.2,1.666666667,43.745,24.29,41.72142857,43.45,86,90,90,110
2016/4/13 20:30,100,0,20.1,1.5,43.59,24.23,42.99,43.33333333,87.5,100,90,90
2016/4/13 20:40,90,0,20.1,1.333333333,43.59,24.06666667,44.06428571,43.12666667,89,100,100,90
2016/4/13 20:50,120,0,20.06666667,1.166666667,43.5,23.92666667,45.22,43,90.5,90,100,100
2016/4/13 21:00,80,10,20,1,43.43333333,23.85666667,46.174,42.93333333,92,120,90,100
2016/4/13 21:10,60,0,19.96333333,1,43.59,23.79,46.82571429,42.9,92.5,80,120,90
2016/4/13 21:20,60,0,19.89,1,43.66333333,23.79,47.6,43.036,93,60,80,120
2016/4/13 21:30,50,0,19.79,1,43.66333333,23.79,47.896,43.38142857,93.5,60,60,80
2016/4/13 21:40,30,0,19.73,1,43.53,23.79,48.88285714,43.638,94,50,60,60
2016/4/13 21:50,30,0,19.7,1,43.46666667,23.79,49.116,43.83714286,94.5,30,50,60
2016/4/13 22:00,30,0,19.63333333,1,43.26666667,23.7,49.39428571,43.94,95,30,30,50
2016/4/13 22:10,40,0,19.56666667,1,43.06,23.63333333,50.272,44.06714286,95.16666667,30,30,30
2016/4/13 22:20,50,0,19.5,1,42.93333333,23.56666667,50.75428571,44.296,95.33333333,40,30,30
2016/4/13 22:30,50,0,19.46333333,1,42.86333333,23.5,51.054,44.64285714,95.5,50,40,30
2016/4/13 22:40,60,0,19.39,1,42.73,23.5,50.99285714,44.874,95.66666667,50,50,40
2016/4/13 22:50,60,0,19.35666667,1,42.59,23.5,51.68,45.23857143,95.83333333,60,50,50
2016/4/13 23:00,50,0,19.2225,1,42.53,23.5,51.84285714,45.42,96,60,60,50
2016/4/13 23:10,60,0,19.2,1,42.46666667,23.46333333,51.536,45.5,96.16666667,50,60,60
2016/4/13 23:20,50,0,19.16666667,1,42.32666667,23.39,51.64,45.634,96.33333333,60,50,60
2016/4/13 23:30,50,0,19.1,1,42.2,23.5,51.674,45.76714286,96.5,50,60,50
2016/4/13 23:40,50,0,19.06666667,1,42.1725,23.5,51.89714286,45.9,96.66666667,50,50,60
2016/4/13 23:50,50,0,19,1,42.09,23.5,52.82,45.9,96.83333333,50,50,50
2016/4/14 0:00,50,0,18.96333333,1,42.09,23.56666667,52.93,46,97,50,50,50
2016/4/14 0:10,60,0,18.89,0.833333333,42.03,23.53333333,52.59666667,45.93333333,96.66666667,50,50,50
2016/4/14 0:20,60,0,18.79,0.666666667,42,23.6,52.73,45.7,96.33333333,60,50,50
2016/4/14 0:30,50,0,18.79,0.5,42,23.6,52.79,45.7,96,60,60,50
2016/4/14 0:40,60,0,18.76,0.333333333,41.93333333,23.66666667,52.5,45.5,95.66666667,50,60,60
2016/4/14 0:50,50,0,18.7,0.166666667,41.86,23.7,52.99666667,45.43333333,95.33333333,60,50,60
2016/4/14 1:00,60,0,18.7,0,41.79,23.7,53.66333333,45.4,95,50,60,50
2016/4/14 1:10,40,0,18.7,0.166666667,41.79,23.7,54.2,45.32666667,95.33333333,60,50,60
2016/4/14 1:20,60,0,18.6,0.333333333,41.7,23.7,53.66666667,45.2,95.66666667,40,60,50
2016/4/14 1:30,50,0,18.6,0.5,41.7,23.7,53.63,45.12666667,96,60,40,60
2016/4/14 1:40,50,0,18.6,0.666666667,41.7,23.7,54.29666667,45.06,96.33333333,50,60,40
2016/4/14 1:50,60,0,18.53333333,0.833333333,41.62666667,23.7,53.59333333,45,96.66666667,50,50,60
2016/4/14 2:00,50,0,18.5,1,41.59,23.65,53.2,44.96666667,97,60,50,50
2016/4/14 2:10,60,0,18.5,1,41.59,23.7,53.63,44.82666667,97.33333333,50,60,50
2016/4/14 2:20,50,0,18.42666667,1,41.46666667,23.7,54.63,44.66333333,97.66666667,60,50,60
2016/4/14 2:30,60,0,18.39,1,41.4,23.7,55.43333333,44.59,98,50,60,50
2016/4/14 2:40,50,0,18.39,1,41.4,23.7,55.63333333,44.46666667,98.33333333,60,50,60
2016/4/14 2:50,50,0,18.32333333,1,41.32666667,23.7,56.06666667,44.4,98.66666667,50,60,50
2016/4/14 3:00,50,0,18.32333333,1,41.29,23.7,56.26,44.29,99,50,50,60
2016/4/14 3:10,50,0,18.29,1,41.29,23.7,55.86333333,44.2675,99,50,50,50
2016/4/14 3:20,50,0,18.29,1,41.29,23.66666667,55.79,44.2,99,50,50,50
2016/4/14 3:30,50,0,18.29,1,41.29,23.6,55.73,44.16333333,99,50,50,50
2016/4/14 3:40,60,0,18.23,1,41.29,23.6,55.59,44.09,99,50,50,50
2016/4/14 3:50,60,0,18.2,1,41.2,23.6,55.33,44.06,99,60,50,50
2016/4/14 4:00,60,0,18.2,1,41.2,23.6,55.46666667,44,99,60,60,50
2016/4/14 4:10,50,0,18.2,1,41.09,23.6,56.6,43.9,99,60,60,60
2016/4/14 4:20,50,0,18.2,1,41.03,23.6,57.33,43.9,99,50,60,60
2016/4/14 4:30,50,0,18.2,1,41,23.6,57.59,43.86333333,99,50,50,60
2016/4/14 4:40,50,0,18.13333333,1,41,23.6,57.76666667,43.79,99,50,50,50
2016/4/14 4:50,60,0,18.1,1,41,23.6,57.82666667,43.79,99,50,50,50
2016/4/14 5:00,70,0,18.1,1,41,23.6,57.3,43.73,99,60,50,50
2016/4/14 5:10,70,0,18.1,1,41.1,23.6,56.56666667,43.7,99,70,60,50
2016/4/14 5:20,40,0,18.1,1,41.63333333,23.445,55.69333333,43.7,99,70,70,60
2016/4/14 5:30,40,10,18.1,1,41.79,23.35666667,55.63333333,43.62666667,99,40,70,70
2016/4/14 5:40,40,0,18.06666667,1,41.86333333,23.23,56.22666667,43.62666667,99,40,40,70
2016/4/14 5:50,40,0,18.06666667,1,41.9,23.16666667,56.56,43.62666667,99,40,40,40
2016/4/14 6:00,50,10,18.1,1,41.96666667,23.1,56.33333333,43.8,99,40,40,40
2016/4/14 6:10,60,0,18.1,1,42.09,23.1,56.7725,43.9,99.16666667,50,40,40
2016/4/14 6:20,80,0,18.1,1,41.93,23.1,57.21166667,43.69666667,99.33333333,60,50,40
2016/4/14 6:30,70,0,18.1,1,41.79,23.06666667,57.65083333,43.49333333,99.5,80,60,50
2016/4/14 6:40,60,0,18.1,1,41.82666667,23.06666667,58.09,43.29,99.66666667,70,80,60
2016/4/14 6:50,60,10,18.1,1,41.96666667,23.06666667,58.29666667,43.22333333,99.83333333,60,70,80
2016/4/14 7:00,70,10,18.1,1,41.9,23,58.65666667,42.97,100,60,60,70
2016/4/14 7:10,70,20,18.16666667,1,41.82666667,22.96333333,58.86333333,42.65666667,100,70,60,60
2016/4/14 7:20,80,20,18.2,1,41.76,22.89,59.09666667,42.22333333,100,70,70,60
2016/4/14 7:30,90,20,18.26,1,41.62666667,22.89,59.56333333,41.89,100,80,70,70
2016/4/14 7:40,70,20,18.42666667,1,41.46666667,22.89,60.06666667,41.49,100,90,80,70
2016/4/14 7:50,90,10,18.42666667,1,41.32666667,22.85666667,60.33333333,41.23,100,70,90,80
2016/4/14 8:00,70,20,18.5,1,41.2,22.79,60.5,41.06,100,90,70,90
2016/4/14 8:10,70,20,18.56666667,1,41.12666667,22.79,60.83333333,40.93333333,100,70,90,70
2016/4/14 8:20,90,20,18.73,1,41.09,22.79,61.12666667,40.86333333,100,70,70,90
2016/4/14 8:30,80,10,18.8925,1,41.03,22.79,61.33333333,40.79,100,90,70,70
2016/4/14 8:40,90,20,19.06666667,1,41.09,22.79,61.96333333,40.73,100,80,90,70
2016/4/14 8:50,80,20,19.23,1,41.09,22.79,62.29666667,40.79,100,90,80,90
2016/4/14 9:00,80,20,19.35666667,1,41.12666667,22.79,62.7,40.86,100,80,90,80
2016/4/14 9:10,70,10,19.69666667,1.166666667,41.26,22.79,62.975,41,98.33333333,80,80,90
2016/4/14 9:20,60,20,20.22333333,1.333333333,41.32666667,22.7,63.4,41.09,96.66666667,70,80,80
2016/4/14 9:30,60,20,20.82333333,1.5,41.5425,22.76,63.49,41.16333333,95,60,70,80
2016/4/14 9:40,50,20,20.89,1.666666667,41.53,22.7,63.56333333,41.2,93.33333333,60,60,70
2016/4/14 9:50,70,10,21.26333333,1.833333333,41.5,22.7,63.66,41.26,91.66666667,50,60,60
2016/4/14 10:00,80,20,21.39,2,41.5,22.76,62.8,41.29,90,70,50,60
2016/4/14 10:10,80,20,21.42666667,2,41.56,22.76,59.9,41.36333333,87.83333333,80,70,50
2016/4/14 10:20,90,20,21.56666667,2,41.56,22.79,55.1,41.4,85.66666667,80,80,70
2016/4/14 10:30,70,20,21.73,2,41.62666667,22.79,49.4,41.46666667,83.5,90,80,80
2016/4/14 10:40,80,10,21.93,2,41.76,22.79,46.55,41.46666667,81.33333333,70,90,80
2016/4/14 10:50,70,20,22.13333333,2,41.82666667,22.85666667,38.1,41.5,79.16666667,80,70,90
2016/4/14 11:00,80,20,22.26,2,42.02666667,22.89,35.96666667,41.5,77,70,80,70
2016/4/14 11:10,70,20,22.53333333,2,42.09,22.89,33.66666667,41.4,75.33333333,80,70,80
2016/4/14 11:20,90,10,22.66666667,2,42.16333333,22.89,28.53333333,41.4,73.66666667,70,80,70
2016/4/14 11:30,80,20,22.7,2,42.23,22.89,27.95666667,41.4,72,90,70,80
2016/4/14 11:40,80,20,22.7,2,42.36333333,22.89,26.35666667,41.4,70.33333333,80,90,70
2016/4/14 11:50,90,20,22.7,2,42.4,22.9175,25.29333333,41.4,68.66666667,80,80,90
2016/4/14 12:00,70,10,22.7,2,42.32666667,23,24.83333333,41.4,67,90,80,80
2016/4/14 12:10,60,20,22.7,2,42.33333333,23,22.22333333,41.46666667,66.5,70,90,80
2016/4/14 12:20,80,10,22.76,2,42.2,23,22.17,41.4,66,60,70,90
2016/4/14 12:30,60,0,22.76,2,42.26666667,23,18.85666667,41.4,65.5,80,60,70
2016/4/14 12:40,40,0,22.79,2,42.25,23,16.2,41.32666667,65,60,80,60
2016/4/14 12:50,60,0,22.79,2,42.2,23,11.3,41.29,64.5,40,60,80
2016/4/14 13:00,50,0,22.7,2,42.09,23,11.11285714,41.29,64,60,40,60
2016/4/14 13:10,60,0,22.7,2.166666667,41.96333333,23,10.834,41.2,63.16666667,50,60,40
2016/4/14 13:20,60,0,22.7,2.333333333,41.86333333,23,10.622,41.12666667,62.33333333,60,50,60
2016/4/14 13:30,50,0,22.7,2.5,41.79,23,10.897,41.16333333,61.5,60,60,50
2016/4/14 13:40,50,0,22.7,2.666666667,41.73,23.06666667,10.83857143,41.0675,60.66666667,50,60,60
2016/4/14 13:50,50,0,22.7,2.833333333,41.79,23.1,8.68,41,59.83333333,50,50,60
2016/4/14 14:00,50,0,22.7,3,41.66333333,23.1,8.451428571,40.86333333,59,50,50,50
2016/4/14 14:10,60,0,22.7,3,41.59,23.1,7.414,40.73,59,50,50,50
2016/4/14 14:20,50,10,22.7,3,41.56,23.1,6.335714286,40.56,59,60,50,50
2016/4/14 14:30,80,0,22.76,3,41.5,23.1,4.316,40.3,59,50,60,50
2016/4/14 14:40,80,0,22.7,3,41.43,23.1,2.08,39.93,59,80,50,60
2016/4/14 14:50,100,0,22.7,3,40.89666667,23.1,1.363333333,39.65666667,59,80,80,50
2016/4/14 15:00,100,0,22.6,3,40.13333333,23.1,1.40875,39.73,59,100,80,80
2016/4/14 15:10,90,0,22.6,3,39.93333333,23.1,1.3,39.93,58.33333333,100,100,80
2016/4/14 15:20,90,0,22.6,3,39.79,23.1,1.04,39.96666667,57.66666667,90,100,100
2016/4/14 15:30,90,0,22.6,3,39.79,23.16666667,1.55,39.82666667,57,90,90,100
2016/4/14 15:40,90,0,22.6,3,39.7,23.13333333,2.01,40,56.33333333,90,90,90
2016/4/14 15:50,90,0,22.66666667,3,39.7,23.2,1.9,40.06,55.66666667,90,90,90
2016/4/14 16:00,100,0,22.66666667,3,39.645,23.2,2.101,40.02666667,55,90,90,90
2016/4/14 16:10,100,0,22.6,3.333333333,39.62666667,23.2,2.954,39.9,53.5,100,90,90
2016/4/14 16:20,80,0,22.6,3.666666667,39.56666667,23.2,3.184285714,39.79,52,100,100,90
2016/4/14 16:30,80,0,22.6,4,39.4,23.2,3.16,39.79,50.5,80,100,100
2016/4/14 16:40,60,0,22.6,4.333333333,39.4,23.29,3.811428571,39.79,49,80,80,100
2016/4/14 16:50,70,0,22.6,4.666666667,39.5,23.29,4.245,39.93,47.5,60,80,80
2016/4/14 17:00,90,0,22.53333333,5,39.56,23.2,4.25,40.19,46,70,60,80
2016/4/14 17:10,120,0,22.5,4.833333333,39.73,23.2,4.532857143,40.56666667,47.66666667,90,70,60
2016/4/14 17:20,320,0,22.5,4.666666667,40.26333333,23.2,4.938,40.76,49.33333333,120,90,70
2016/4/14 17:30,370,0,22.5,4.5,41.43333333,23.2,5.8475,40.93333333,51,320,120,90
2016/4/14 17:40,310,0,22.5,4.333333333,41.22666667,23.2,6,41.13333333,52.66666667,370,320,120
2016/4/14 17:50,490,0,22.39,4.166666667,41.39,23.2,5.272222222,41.43333333,54.33333333,310,370,320
2016/4/14 18:00,180,0,22.39,4,43.72333333,23.29,5.916,41.5,56,490,310,370
2016/4/14 18:10,130,10,22.39,3.833333333,45.53,23.29,6.954285714,41.2,56.33333333,180,490,310
2016/4/14 18:20,290,0,22.39,3.666666667,44.53,23.39,7.896666667,41.2,56.66666667,130,180,490
2016/4/14 18:30,280,0,22.34,3.5,44.12333333,23.39,8.533333333,41.2,57,290,130,180
2016/4/14 18:40,310,0,22.2,3.333333333,43.53,23.39,9.4,41.2,57.33333333,280,290,130
2016/4/14 18:50,130,0,22.2,3.166666667,42.9,23.39,9.996666667,41.296,57.66666667,310,280,290
2016/4/14 19:00,170,10,22.1,3,42.56666667,23.39,11.05666667,41.59571429,58,130,310,280
2016/4/14 19:10,120,0,22.03333333,2.833333333,42.36333333,23.39,12.49666667,42.02,59.66666667,170,130,310
2016/4/14 19:20,100,0,21.96333333,2.666666667,42.1175,23.39,13.29666667,42.62428571,61.33333333,120,170,130
2016/4/14 19:30,160,10,21.89,2.5,41.86,23.39,14.69666667,42.878,63,100,120,170
2016/4/14 19:40,450,0,21.79,2.333333333,41.66333333,23.39,15.42333333,42.70714286,64.66666667,160,100,120
2016/4/14 19:50,170,0,21.73,2.166666667,41.59,23.5,16.3,43.476,66.33333333,450,160,100
2016/4/14 20:00,80,20,21.7,2,41.59,23.5,17.03333333,43.98285714,68,170,450,160
2016/4/14 20:10,80,0,21.7,2,41.59,23.5,17.76666667,44.376,68,80,170,450
2016/4/14 20:20,70,0,21.6,2,41.53,23.5,18.36666667,44.45714286,68,80,80,170
2016/4/14 20:30,80,0,21.53333333,2,41.59,23.5,19.16333333,44.554,68,70,80,80
2016/4/14 20:40,70,0,21.5,2,41.59,23.5,19.7975,44.3,68,80,70,80
2016/4/14 20:50,80,10,21.5,2,41.59,23.5,20.63333333,44.2,68,70,80,70
2016/4/14 21:00,50,10,21.42666667,2,41.79333333,23.5,21.05666667,44.02857143,68,80,70,80
2016/4/14 21:10,60,0,21.42666667,2,42.2,23.46333333,21.59666667,44,68.83333333,50,80,70
2016/4/14 21:20,60,10,21.39,2,41.96666667,23.46333333,22.46,44.385,69.66666667,60,50,80
2016/4/14 21:30,60,0,21.32333333,2,41.82666667,23.42666667,22.66666667,45.2,70.5,60,60,50
2016/4/14 21:40,50,0,21.29,2,41.66333333,23.445,23.26333333,45.94,71.33333333,60,60,60
2016/4/14 21:50,60,0,21.1975,2,41.53,23.42666667,24.06333333,46.66857143,72.16666667,50,60,60
2016/4/14 22:00,40,0,21.1,2,41.4,23.5,28.82666667,47.09,73,60,50,60
2016/4/14 22:10,50,0,21.1,2.333333333,41.4,23.42666667,31.42666667,47.10571429,72.66666667,40,60,50
2016/4/14 22:20,50,0,21.03333333,2.666666667,41.36333333,23.39,33.29333333,47.2,72.33333333,50,40,60
2016/4/14 22:30,40,0,20.96333333,3,41.29,23.39,34.23333333,47.22571429,72,50,50,40
2016/4/14 22:40,60,10,20.89,3.333333333,41.345,23.39,36.96,47.4,71.66666667,40,50,50
2016/4/14 22:50,60,0,20.85666667,3.666666667,41.36333333,23.39,38.16666667,47.30571429,71.33333333,60,40,50
2016/4/14 23:00,60,0,20.79,4,41.29,23.39,39.56,47.29,71,60,60,40
2016/4/14 23:10,50,0,20.76,3.833333333,41.29,23.39,41.63333333,47.36857143,74,60,60,60
2016/4/14 23:20,60,0,20.7,3.666666667,41.29,23.39,45,47.634,77,50,60,60
2016/4/14 23:30,50,0,20.7,3.5,41.4,23.39,48.26,47.93857143,80,60,50,60
2016/4/14 23:40,50,0,20.63333333,3.333333333,41.4,23.39,50.69,48.134,83,50,60,50
2016/4/14 23:50,50,0,20.6,3.166666667,41.5,23.39,51.96666667,48.09,86,50,50,60
2016/4/15 0:00,50,0,20.53333333,3,41.5,23.39,52.83333333,48.2,89,50,50,50
2016/4/15 0:10,50,0,20.5,2.666666667,41.59,23.39,53.79333333,48.34142857,90.33333333,50,50,50
2016/4/15 0:20,40,10,20.42666667,2.333333333,41.59,23.5,54.73333333,48.696,91.66666667,50,50,50
2016/4/15 0:30,70,0,20.39,2,41.7,23.5,55.65666667,48.99714286,93,40,50,50
2016/4/15 0:40,50,0,20.39,1.666666667,41.62666667,23.5,56.19666667,49.374,94.33333333,70,40,50
2016/4/15 0:50,50,0,20.35666667,1.333333333,41.7,23.5,56.76666667,49.64,95.66666667,50,70,40
2016/4/15 1:00,60,0,20.29,1,41.76,23.6,56.96666667,49.678,97,50,50,70
2016/4/15 1:10,60,0,20.29,1.166666667,41.79,23.6,57.46333333,49.53571429,97.33333333,60,50,50
2016/4/15 1:20,40,0,20.26,1.333333333,41.86333333,23.66666667,57.86333333,49.334,97.66666667,60,60,50
2016/4/15 1:30,50,0,20.2,1.5,41.9,23.63333333,58.56666667,49.21285714,98,40,60,60
2016/4/15 1:40,50,0,20.2,1.666666667,41.9,23.63333333,59.09333333,48.994,98.33333333,50,40,60
2016/4/15 1:50,50,0,20.13333333,1.833333333,42,23.6,59.65666667,48.72571429,98.66666667,50,50,40
2016/4/15 2:00,40,0,20.1,2,41.975,23.66666667,59.86333333,48.6725,99,50,50,50
2016/4/15 2:10,70,0,20.1,2,41.96666667,23.66666667,60.26666667,48.5,99,40,50,50
2016/4/15 2:20,60,0,20.06666667,2,42.03,23.6,60.4,48.44285714,99,70,40,50
2016/4/15 2:30,60,0,20,2,42.09,23.63333333,60.745,48.4,99,60,70,40
2016/4/15 2:40,50,0,20,2,42.12666667,23.7,61.06666667,48.4,99,60,60,70
2016/4/15 2:50,60,0,19.92666667,2,42.2,23.7,61.26,48.4,99,50,60,60
2016/4/15 3:00,40,0,19.96333333,2,42.2,23.7,61.32666667,48.41285714,99,60,50,60
2016/4/15 3:10,50,0,19.89,2,42.26,23.7,61.4,48.334,98.66666667,40,60,50
2016/4/15 3:20,50,0,19.85666667,2,42.29,23.7,61.36333333,48.26428571,98.33333333,50,40,60
2016/4/15 3:30,50,0,19.79,2,42.29,23.7,61.23,48.156,98,50,50,40
2016/4/15 3:40,40,0,19.79,2,42.36333333,23.7,61.02666667,48.03857143,97.66666667,50,50,50
2016/4/15 3:50,60,0,19.79,2,42.29,23.7,60.9,48,97.33333333,40,50,50
2016/4/15 4:00,50,0,19.79,2,42.32666667,23.7,60.96333333,48.06428571,97,60,40,50
2016/4/15 4:10,60,0,19.79,2.5,42.4,23.7,61.22333333,48.134,96.16666667,50,60,40
2016/4/15 4:20,50,0,19.7,3,42.4,23.7,61.46333333,48.2,95.33333333,60,50,60
2016/4/15 4:30,60,0,19.7,3.5,42.4,23.76,61.59,48.2,94.5,50,60,50
